2216.52416,  75.51035, 861.19053,1846.39065,   2.14905,  22.26764,  41.33908,  29.32214,  75.61470,   2.57736,  57.34777,  41.46777,   0.00992,   0.82089,5112.70750,   0.00000,   0.06576,   0.10042,  -0.00583,  -0.00000,   0.00000,  -0.00001,  -0.00000,  -2.49231,  -1.02462,  -0.06344,  -0.19158,  -0.82903,   0.04168,  24.52247,  21.47846,  11.16711,   6.43913,  44.75401,  20.97417,-377.00000,-404.16668,  -0.00233,  -0.00233,  -0.98857,  -1.00488, 224.62122, 328.09091,   0.00175,   0.00196,   0.97641,   0.98857, 922.38006,1142.39844,   0.00000,   0.00000,   0.00412,   0.00858,   6.28887,   4.53829,   2.76514,   3.69357,   2.13212,   2.59830,  72.19541,  37.10321,  15.67255,  25.54942,  10.68647,  13.09454,   0.22514,   0.00001,   0.00000,   0.00000,   0.00000,   0.00000,25652.57693,24393.81007,   0.00000,   0.00000,   0.03416,   0.09183, -39.81818, -36.34734,  -0.00055,  -0.00081,  -0.11243,  -0.18681,  -4.66666,  -9.14961,   0.00000,  -0.00017,   0.00000,  -0.02923,   8.45834,   7.09091,   0.00000,   0.00017,   0.00000,   0.02952,  48.67803,  47.07652,   0.00063,   0.00081,   0.12499,   0.18276,   1.00000
2218.36421,  88.20564, 324.51264, 786.87138,   2.42478,   8.75000,  28.42534,  20.16040,  48.87619,   2.42437,  37.38532,  28.51111,   0.01359,   0.94638,17515.40445,   0.00000,   0.01895,   0.33492,   0.28256,  -0.00000,   0.00000,  -0.00099,   0.00000,  -1.72079,  -1.66159,  -0.00553,  -0.26323,  -0.91857,   2.35827,  20.01105,  20.20655,  11.91913,  10.15017,  69.68150,  57.80955,-599.27272,-644.22727,  -0.00258,  -0.00378,  -0.98761,  -0.98761, 426.18182, 482.66667,   0.00217,   0.00336,   0.96419,   1.95180,3055.10967,3343.95199,   0.00000,   0.00000,   0.00375,   0.00878,   3.21353,   3.23098,   2.00843,   2.53133,   1.83723,   2.34484,  16.88685,  15.35364,   8.40440,  10.75669,   6.70827,   9.56325,   0.04179,   0.61612,   0.00000,   0.00000,   0.00000,   0.00000,46634.40306,43276.65712,   0.00000,   0.00000,   0.02246,   0.07492, -50.80302, -39.45455,  -0.00085,  -0.00101,  -0.03137,  -0.05588,  -4.75379,  -8.69129,   0.00000,   0.00000,  -0.00045,  -0.00294,  12.97348,   8.28977,   0.00000,   0.00000,   0.00041,   0.00286,  65.29167, 116.86023,   0.00097,   0.00109,   0.02619,   0.05171,   0.00000
2223.45396,  86.44479, 324.51264, 786.87138,   2.42478,   8.75000,  28.42534,  20.16040,  48.87619,   2.42437,  37.38532,  28.51111,   0.01480,   0.00000,18587.71014,   0.00000,   0.00000,  -0.26000,  -0.46008,   0.00000,   0.00000,   0.00000,   0.00000,  -1.74698,  -1.43587,   0.94162,   0.67789,       NaN,       NaN,  19.56149,  18.33420,  26.06991,  22.12656,       NaN,       NaN,-598.76515,-583.91666,  -0.00149,  -0.00149,   0.00000,   0.00000, 425.28788, 473.65152,   0.00149,   0.00298,   0.00000,   0.00000,3198.24922,3475.99322,   0.00000,   0.00000,   0.00000,   0.00000,   3.30034,   3.33797,   2.63874,   2.30013,       NaN,       NaN,  15.87550,  16.67915,  14.27464,   9.48121,       NaN,       NaN,   0.58054,   0.09965,   0.00000,   0.00000,   0.00000,   0.00000,45419.32935,51938.63648,   0.00000,   0.00000,   0.00000,   0.00000, -52.81819, -37.82499,  -0.00017,  -0.00047,   0.00000,   0.00000,  -4.64394,  -8.18182,   0.00000,   0.00000,   0.00000,   0.00000,  13.24999,   7.54356,   0.00000,   0.00000,   0.00000,   0.00000,  65.75758, 146.07348,   0.00017,   0.00047,   0.00000,   0.00000,   0.00000
2215.12741,  67.24716,2505.23860,3567.98812,   1.42421,  41.79104,  72.25026,  51.28023,  96.86124,   1.88886,  77.49762,  72.52120,   0.01371,   0.00000,2448.68343,   0.00000,   0.00000,   0.04417,  -0.00070,   0.00000,   0.00000,   0.00000,   0.00000,  -1.40696,  -2.89827,       NaN,       NaN,       NaN,       NaN,  23.20654,  29.61598,       NaN,       NaN,       NaN,       NaN,-234.54546,-301.09091,   0.00000,   0.00000,   0.00000,   0.00000, 177.54545, 178.25757,   0.00000,   0.00000,   0.00000,   0.00000, 373.66516, 459.98560,   0.00000,   0.00000,   0.00000,   0.00000,   3.05484,   3.52650,       NaN,       NaN,       NaN,       NaN,  16.60326,  20.69381,       NaN,       NaN,       NaN,       NaN,   0.00902,   0.00004,   0.00000,   0.00000,   0.00000,   0.00000,5656.06300,6613.42677,   0.00000,   0.00000,   0.00000,   0.00000, -29.77652, -21.46402,   0.00000,   0.00000,   0.00000,   0.00000,  -3.54545,  -6.44698,   0.00000,   0.00000,   0.00000,   0.00000,   6.45455,   6.11553,   0.00000,   0.00000,   0.00000,   0.00000,  20.48864,  36.03219,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2216.32011,  67.67257,2500.82287,3773.70472,   1.50917,  42.17672,  72.95489,  51.77492, 101.07554,   1.95148,  80.31054,  73.22079,   0.01371,   0.00000,2369.99064,   0.00000,   0.00000,   0.00992,   0.00011,   0.00000,   0.00000,   0.00000,   0.00000,  -1.69621,  -2.96240,       NaN,       NaN,       NaN,       NaN,  23.01523,  31.68526,       NaN,       NaN,       NaN,       NaN,-243.85606,-311.15152,   0.00000,   0.00000,   0.00000,   0.00000, 186.00000, 184.49243,   0.00000,   0.00000,   0.00000,   0.00000, 392.04146, 500.53366,   0.00000,   0.00000,   0.00000,   0.00000,   3.43808,   4.14644,       NaN,       NaN,       NaN,       NaN,  18.29316,  26.15033,       NaN,       NaN,       NaN,       NaN,   0.01565,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,5655.71802,8641.59345,   0.00000,   0.00000,   0.00000,   0.00000, -27.54545, -24.85909,   0.00000,   0.00000,   0.00000,   0.00000,  -3.00000,  -5.31440,   0.00000,   0.00000,   0.00000,   0.00000,   6.27273,   6.08333,   0.00000,   0.00000,   0.00000,   0.00000,  20.40909,  36.73143,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2216.09668,  62.56433, 885.34209, 902.48925,   1.01937,  38.70968,  51.79200,  36.77040,  50.82119,   1.38212,  44.35570,  52.00120,   0.01044,   0.00000,3155.85785,   0.00000,   0.00000,   0.02517,   0.04708,   0.00000,   0.00000,   0.00000,   0.00000,  -2.35634,  -3.63984,       NaN,       NaN,       NaN,       NaN,  32.59966,  43.43931,       NaN,       NaN,       NaN,       NaN,-368.81818,-528.42425,   0.00000,   0.00000,   0.00000,   0.00000, 234.11364, 316.82576,   0.00000,   0.00000,   0.00000,   0.00000, 627.34560, 950.30584,   0.00000,   0.00000,   0.00000,   0.00000,   3.45948,   3.07760,       NaN,       NaN,       NaN,       NaN,  17.98664,  15.42335,       NaN,       NaN,       NaN,       NaN,   0.10080,   0.00904,   0.00000,   0.00000,   0.00000,   0.00000,8027.46966,11554.76482,   0.00000,   0.00000,   0.00000,   0.00000, -31.18182, -19.65682,   0.00000,   0.00000,   0.00000,   0.00000,  -1.27273,  -2.86174,   0.00000,   0.00000,   0.00000,   0.00000,   5.24242,   3.18182,   0.00000,   0.00000,   0.00000,   0.00000,  20.00380,  31.02197,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2217.14713,  63.68762, 885.34209, 902.48925,   1.01937,  38.70968,  51.79200,  36.77040,  50.82119,   1.38212,  44.35570,  52.00120,   0.01044,   0.00000,3188.46919,   0.00000,   0.00000,   0.07383,  -0.00215,   0.00000,   0.00000,   0.00000,   0.00000,  -2.90763,  -3.74470,       NaN,       NaN,       NaN,       NaN,  33.58336,  41.90549,       NaN,       NaN,       NaN,       NaN,-394.81818,-501.54547,   0.00000,   0.00000,   0.00000,   0.00000, 231.72727, 325.98485,   0.00000,   0.00000,   0.00000,   0.00000, 687.18597,1077.81269,   0.00000,   0.00000,   0.00000,   0.00000,   2.53041,   3.07480,       NaN,       NaN,       NaN,       NaN,  10.43867,  15.67182,       NaN,       NaN,       NaN,       NaN,   0.14305,   0.00074,   0.00000,   0.00000,   0.00000,   0.00000,6778.92566,12662.30298,   0.00000,   0.00000,   0.00000,   0.00000, -28.50000, -18.20795,   0.00000,   0.00000,   0.00000,   0.00000,  -0.90909,  -2.73863,   0.00000,   0.00000,   0.00000,   0.00000,   4.72727,   3.07765,   0.00000,   0.00000,   0.00000,   0.00000,  28.01515,  57.71364,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2220.23825,  91.54341,  60.35504, 395.84110,   6.55854,   0.00000,  15.30871,  10.85494,  30.77445,   2.83506,  23.07484,  15.35120,   0.01396,   0.98777,7940.19921,   0.00000,   0.00000,  -0.02042,  -0.01316,   0.00000,   0.00000,   0.00000,   0.00000,  -1.38034,  -2.71957,       NaN,       NaN,       NaN,       NaN,  21.89156,  26.61201,       NaN,       NaN,       NaN,       NaN,-542.12122,-777.14394,   0.00000,   0.00000,   0.00000,   0.00000, 433.57576, 455.34090,   0.00000,   0.00000,   0.00000,   0.00000,2323.95291,3770.91870,   0.00000,   0.00000,   0.00000,   0.00000,   2.74169,   2.69917,       NaN,       NaN,       NaN,       NaN,  12.16854,  11.25649,       NaN,       NaN,       NaN,       NaN,   0.06634,   0.00207,   0.00000,   0.00000,   0.00000,   0.00000,24218.37252,38020.77731,   0.00000,   0.00000,   0.00000,   0.00000, -37.54545, -40.48182,   0.00000,   0.00000,   0.00000,   0.00000,  -4.72348,  -8.79545,   0.00000,   0.00000,   0.00000,   0.00000,   9.15909,   7.36932,   0.00000,   0.00000,   0.00000,   0.00000,  59.31818,  96.55682,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2221.20489,  94.17746,  64.30188, 370.09595,   5.83755,   0.00000,  15.47905,  10.97515,  30.76806,   2.80406,  23.09926,  15.52120,   0.01396,   0.98777,9131.64065,   0.00000,   0.00000,   0.04458,  -0.31320,   0.00000,   0.00000,   0.00000,   0.00000,  -1.36422,  -2.64689,       NaN,       NaN,       NaN,       NaN,  19.84561,  25.01833,       NaN,       NaN,       NaN,       NaN,-553.48485,-764.66667,   0.00000,   0.00000,   0.00000,   0.00000, 417.19697, 429.37880,   0.00000,   0.00000,   0.00000,   0.00000,2489.21992,3939.82346,   0.00000,   0.00000,   0.00000,   0.00000,   4.61740,   4.03180,       NaN,       NaN,       NaN,       NaN,  32.05636,  23.28919,       NaN,       NaN,       NaN,       NaN,   0.31635,   2.46090,   0.00000,   0.00000,   0.00000,   0.00000,48222.30151,61792.71154,   0.00000,   0.00000,   0.00000,   0.00000, -40.10227, -44.73713,   0.00000,   0.00000,   0.00000,   0.00000,  -7.84470, -11.19129,   0.00000,   0.00000,   0.00000,   0.00000,  10.47727,  10.46592,   0.00000,   0.00000,   0.00000,   0.00000,  59.21591,  97.70986,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
2220.73625,  78.36652,  93.79171, 599.92825,   6.39639,   0.63694,  18.94157,  13.43657,  37.23099,   2.77087,  27.98828,  19.00218,   0.00000,   0.00000,12366.13580,   0.00000,   0.00000,   0.00625,  -0.01021,   0.00000,   0.00000,   0.00000,   0.00000,  -1.46033,  -2.93007,       NaN,       NaN,       NaN,       NaN,  23.97197,  28.85010,       NaN,       NaN,       NaN,       NaN,-524.02273,-656.72727,   0.00000,   0.00000,   0.00000,   0.00000, 371.36364, 398.83334,   0.00000,   0.00000,   0.00000,   0.00000,2056.47173,2486.39306,   0.00000,   0.00000,   0.00000,   0.00000,   2.93546,   3.50401,       NaN,       NaN,       NaN,       NaN,  14.07735,  20.31875,       NaN,       NaN,       NaN,       NaN,   0.00622,   0.00676,   0.00000,   0.00000,   0.00000,   0.00000,23405.29707,37325.90716,   0.00000,   0.00000,   0.00000,   0.00000, -23.28788, -15.73712,   0.00000,   0.00000,   0.00000,   0.00000,  -4.43182,  -5.40910,   0.00000,   0.00000,   0.00000,   0.00000,   8.18561,   6.75001,   0.00000,   0.00000,   0.00000,   0.00000,  20.37500,  75.04546,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
